title,author,year,publication
Analyzing the tree-layer structure of Deep Forests,"Ludovic Arnould, Claire Boyer, Erwan Scornet",2021,ICML2021
Dropout: Explicit Forms and Capacity Control,"Raman Arora, Peter Bartlett, Poorya Mianjy, Nathan Srebro",2021,ICML2021
Tighter Bounds on the Log Marginal Likelihood of Gaussian Process Regression Using Conjugate Gradients,"Artem Artemev, David R. Burt, Mark van der Wilk",2021,ICML2021
Deciding What to Learn: A Rate-Distortion Approach,"Dilip Arumugam, Benjamin Van Roy",2021,ICML2021
Private Adaptive Gradient Methods for Convex Optimization,"Hilal Asi, John Duchi, Alireza Fallah, Omid Javidbakht, Kunal Talwar",2021,ICML2021
Private Stochastic Convex Optimization: Optimal Rates in L1 Geometry,"Hilal Asi, Vitaly Feldman, Tomer Koren, Kunal Talwar",2021,ICML2021
Combinatorial Blocking Bandits with Stochastic Delays,"Alexia Atsidakou, Orestis Papadigenopoulos, Soumya Basu, Constantine Caramanis, Sanjay Shakkottai",2021,ICML2021
Dichotomous Optimistic Search to Quantify Human Perception,Julien Audiffren,2021,ICML2021
Federated Learning under Arbitrary Communication Patterns,"Dmitrii Avdiukhin, Shiva Kasiviswanathan",2021,ICML2021
Asynchronous Distributed Learning : Adapting to Gradient Delays without Prior Knowledge,"Rotem Zamir Aviv, Ido Hakimi, Assaf Schuster, Kfir Yehuda Levy",2021,ICML2021
Decomposable Submodular Function Minimization via Maximum Flow,"Kyriakos Axiotis, Adam Karczmarz, Anish Mukherjee, Piotr Sankowski, Adrian Vladu",2021,ICML2021
Differentially Private Query Release Through Adaptive Projection,"Sergul Aydore, William Brown, Michael Kearns, Krishnaram Kenthapadi, Luca Melis, Aaron Roth, Ankit A. Siva",2021,ICML2021
On the Implicit Bias of Initialization Shape: Beyond Infinitesimal Mirror Descent,"Shahar Azulay, Edward Moroshko, Mor Shpigel Nacson, Blake E Woodworth, Nathan Srebro, Amir Globerson, Daniel Soudry",2021,ICML2021
On-Off Center-Surround Receptive Fields for Accurate and Robust Image Classification,"Zahra Babaiee, Ramin Hasani, Mathias Lechner, Daniela Rus, Radu Grosu",2021,ICML2021
"Uniform Convergence, Adversarial Spheres and a Simple Remedy","Gregor Bachmann, Seyed-Mohsen Moosavi-Dezfooli, Thomas Hofmann",2021,ICML2021
Faster Kernel Matrix Algebra via Density Estimation,"Arturs Backurs, Piotr Indyk, Cameron Musco, Tal Wagner",2021,ICML2021
Robust Reinforcement Learning using Least Squares Policy Iteration with Provable Performance Guarantees,"Kishan Panaganti Badrinath, Dileep Kalathil",2021,ICML2021
Skill Discovery for Exploration and Planning using Deep Skill Graphs,"Akhil Bagaria, Jason K Senthil, George Konidaris",2021,ICML2021
Locally Adaptive Label Smoothing Improves Predictive Churn,"Dara Bahri, Heinrich Jiang",2021,ICML2021
How Important is the Train-Validation Split in Meta-Learning?,"Yu Bai, Minshuo Chen, Pan Zhou, Tuo Zhao, Jason Lee, Sham Kakade, Huan Wang, Caiming Xiong",2021,ICML2021
Stabilizing Equilibrium Models by Jacobian Regularization,"Shaojie Bai, Vladlen Koltun, Zico Kolter",2021,ICML2021
Don’t Just Blame Over-parametrization for Over-confidence: Theoretical Analysis of Calibration in Binary Classification,"Yu Bai, Song Mei, Huan Wang, Caiming Xiong",2021,ICML2021
Principled Exploration via Optimistic Bootstrapping and Backward Induction,"Chenjia Bai, Lingxiao Wang, Lei Han, Jianye Hao, Animesh Garg, Peng Liu, Zhaoran Wang",2021,ICML2021
GLSearch: Maximum Common Subgraph Detection via Learning to Search,"Yunsheng Bai, Derek Xu, Yizhou Sun, Wei Wang",2021,ICML2021
Breaking the Limits of Message Passing Graph Neural Networks,"Muhammet Balcilar, Pierre Heroux, Benoit Gauzere, Pascal Vasseur, Sebastien Adam, Paul Honeine",2021,ICML2021
Instance Specific Approximations for Submodular Maximization,"Eric Balkanski, Sharon Qian, Yaron Singer",2021,ICML2021
Augmented World Models Facilitate Zero-Shot Dynamics Generalization From a Single Offline Environment,"Philip J Ball, Cong Lu, Jack Parker-Holder, Stephen Roberts",2021,ICML2021
Regularized Online Allocation Problems: Fairness and Beyond,"Santiago Balseiro, Haihao Lu, Vahab Mirrokni",2021,ICML2021
Predict then Interpolate: A Simple Algorithm to Learn Stable Classifiers,"Yujia Bao, Shiyu Chang, Regina Barzilay",2021,ICML2021
Variational (Gradient) Estimate of the Score Function in Energy-based Latent Variable Models,"Fan Bao, Kun Xu, Chongxuan Li, Lanqing Hong, Jun Zhu, Bo Zhang",2021,ICML2021
Compositional Video Synthesis with Action Graphs,"Amir Bar, Roei Herzig, Xiaolong Wang, Anna Rohrbach, Gal Chechik, Trevor Darrell, Amir Globerson",2021,ICML2021
Approximating a Distribution Using Weight Queries,"Nadav Barak, Sivan Sabato",2021,ICML2021
Graph Convolution for Semi-Supervised Classification: Improved Linear Separability and Out-of-Distribution Generalization,"Aseem Baranwal, Kimon Fountoulakis, Aukosh Jagannath",2021,ICML2021
Training Quantized Neural Networks to Global Optimality via Semidefinite Programming,"Burak Bartan, Mert Pilanci",2021,ICML2021
Beyond $log^2(T)$ regret for decentralized bandits in matching markets,"Soumya Basu, Karthik Abinav Sankararaman, Abishek Sankararaman",2021,ICML2021
Optimal Thompson Sampling strategies for support-aware CVaR bandits,"Dorian Baudry, Romain Gautron, Emilie Kaufmann, Odalric Maillard",2021,ICML2021
On Limited-Memory Subsampling Strategies for Bandits,"Dorian Baudry, Yoan Russac, Olivier Cappé",2021,ICML2021
Generalized Doubly Reparameterized Gradient Estimators,"Matthias Bauer, Andriy Mnih",2021,ICML2021
Directional Graph Networks,"Dominique Beaini, Saro Passaro, Vincent Létourneau, Will Hamilton, Gabriele Corso, Pietro Lió",2021,ICML2021
Policy Analysis using Synthetic Controls in Continuous-Time,"Alexis Bellot, Mihaela van der Schaar",2021,ICML2021
Loss Surface Simplexes for Mode Connecting Volumes and Fast Ensembling,"Gregory Benton, Wesley Maddox, Sanae Lotfi, Andrew Gordon Gordon Wilson",2021,ICML2021
TFix: Learning to Fix Coding Errors with a Text-to-Text Transformer,"Berkay Berabi, Jingxuan He, Veselin Raychev, Martin Vechev",2021,ICML2021
Learning Queueing Policies for Organ Transplantation Allocation using Interpretable Counterfactual Survival Analysis,"Jeroen Berrevoets, Ahmed Alaa, Zhaozhi Qian, James Jordon, Alexander E. S. Gimson, Mihaela van der Schaar",2021,ICML2021
Learning from Biased Data: A Semi-Parametric Approach,"Patrice Bertail, Stephan Clémençon, Yannick Guyonvarch, Nathan Noiry",2021,ICML2021
Is Space-Time Attention All You Need for Video Understanding?,"Gedas Bertasius, Heng Wang, Lorenzo Torresani",2021,ICML2021
Confidence Scores Make Instance-dependent Label-noise Learning Possible,"Antonin Berthon, Bo Han, Gang Niu, Tongliang Liu, Masashi Sugiyama",2021,ICML2021
Size-Invariant Graph Representations for Graph Classification Extrapolations,"Beatrice Bevilacqua, Yangze Zhou, Bruno Ribeiro",2021,ICML2021
Principal Bit Analysis: Autoencoding with Schur-Concave Loss,"Sourbh Bhadane, Aaron B Wagner, Jayadev Acharya",2021,ICML2021
Lower Bounds on Cross-Entropy Loss in the Presence of Test-time Adversaries,"Arjun Nitin Bhagoji, Daniel Cullina, Vikash Sehwag, Prateek Mittal",2021,ICML2021
Additive Error Guarantees for Weighted Low Rank Approximation,"Aditya Bhaskara, Aravinda Kanchana Ruwanpathirana, Maheshakya Wijewardena",2021,ICML2021
Sample Complexity of Robust Linear Classification on Separated Data,"Robi Bhattacharjee, Somesh Jha, Kamalika Chaudhuri",2021,ICML2021
Finding k in Latent $k-$ polytope,"Chiranjib Bhattacharyya, Ravindran Kannan, Amit Kumar",2021,ICML2021
Non-Autoregressive Electron Redistribution Modeling for Reaction Prediction,"Hangrui Bi, Hengyi Wang, Chence Shi, Connor Coley, Jian Tang, Hongyu Guo",2021,ICML2021
TempoRL: Learning When to Act,"André Biedenkapp, Raghu Rajan, Frank Hutter, Marius Lindauer",2021,ICML2021
Follow-the-Regularized-Leader Routes to Chaos in Routing Games,"Jakub Bielawski, Thiparat Chotibut, Fryderyk Falniowski, Grzegorz Kosiorowski, Michał Misiurewicz, Georgios Piliouras",2021,ICML2021
Neural Symbolic Regression that scales,"Luca Biggio, Tommaso Bendinelli, Alexander Neitz, Aurelien Lucchi, Giambattista Parascandolo",2021,ICML2021
Model Distillation for Revenue Optimization: Interpretable Personalized Pricing,"Max Biggs, Wei Sun, Markus Ettl",2021,ICML2021
Scalable Normalizing Flows for Permutation Invariant Densities,"Marin Biloš, Stephan Günnemann",2021,ICML2021
Online Learning for Load Balancing of Unknown Monotone Resource Allocation Games,"Ilai Bistritz, Nicholas Bambos",2021,ICML2021
Low-Precision Reinforcement Learning: Running Soft Actor-Critic in Half Precision,"Johan Björck, Xiangyu Chen, Christopher De Sa, Carla P Gomes, Kilian Weinberger",2021,ICML2021
Multiplying Matrices Without Multiplying,"Davis Blalock, John Guttag",2021,ICML2021
"One for One, or All for All: Equilibria and Optimality of Collaboration in Federated Learning","Avrim Blum, Nika Haghtalab, Richard Lanas Phillips, Han Shao",2021,ICML2021
Black-box density function estimation using recursive partitioning,"Erik Bodin, Zhenwen Dai, Neill Campbell, Carl Henrik Ek",2021,ICML2021
Weisfeiler and Lehman Go Topological: Message Passing Simplicial Networks,"Cristian Bodnar, Fabrizio Frasca, Yuguang Wang, Nina Otter, Guido F Montufar, Pietro Lió, Michael Bronstein",2021,ICML2021
The Hintons in your Neural Network: a Quantum Field Theory View of Deep Learning,"Roberto Bondesan, Max Welling",2021,ICML2021
Offline Contextual Bandits with Overparameterized Models,"David Brandfonbrener, William Whitney, Rajesh Ranganath, Joan Bruna",2021,ICML2021
High-Performance Large-Scale Image Recognition Without Normalization,"Andy Brock, Soham De, Samuel L Smith, Karen Simonyan",2021,ICML2021
Evaluating the Implicit Midpoint Integrator for Riemannian Hamiltonian Monte Carlo,"James Brofos, Roy R Lederman",2021,ICML2021
Reinforcement Learning of Implicit and Explicit Control Flow Instructions,"Ethan Brooks, Janarthanan Rajendran, Richard L Lewis, Satinder Singh",2021,ICML2021
Machine Unlearning for Random Forests,"Jonathan Brophy, Daniel Lowd",2021,ICML2021
Value Alignment Verification,"Daniel S Brown, Jordan Schneider, Anca Dragan, Scott Niekum",2021,ICML2021
Model-Free and Model-Based Policy Evaluation when Causality is Uncertain,David A Bruns-Smith,2021,ICML2021
"Narrow Margins: Classification, Margins and Fat Tails",Francois Buet-Golfouse,2021,ICML2021
Differentially Private Correlation Clustering,"Mark Bun, Marek Elias, Janardhan Kulkarni",2021,ICML2021
Disambiguation of Weak Supervision leading to Exponential Convergence rates,"Vivien A Cabannnes, Francis Bach, Alessandro Rudi",2021,ICML2021
Finite mixture models do not reliably learn the number of components,"Diana Cai, Trevor Campbell, Tamara Broderick",2021,ICML2021
A Theory of Label Propagation for Subpopulation Shift,"Tianle Cai, Ruiqi Gao, Jason Lee, Qi Lei",2021,ICML2021
Lenient Regret and Good-Action Identification in Gaussian Process Bandits,"Xu Cai, Selwyn Gomes, Jonathan Scarlett",2021,ICML2021
A Zeroth-Order Block Coordinate Descent Algorithm for Huge-Scale Black-Box Optimization,"Hanqin Cai, Yuchen Lou, Daniel Mckenzie, Wotao Yin",2021,ICML2021
GraphNorm: A Principled Approach to Accelerating Graph Neural Network Training,"Tianle Cai, Shengjie Luo, Keyulu Xu, Di He, Tie-Yan Liu, Liwei Wang",2021,ICML2021
On Lower Bounds for Standard and Robust Gaussian Process Bandit Optimization,"Xu Cai, Jonathan Scarlett",2021,ICML2021
High-dimensional Experimental Design and Kernel Bandits,"Romain Camilleri, Kevin Jamieson, Julian Katz-Samuels",2021,ICML2021
A Gradient Based Strategy for Hamiltonian Monte Carlo Hyperparameter Optimization,"Andrew Campbell, Wenlong Chen, Vincent Stimper, Jose Miguel Hernandez-Lobato, Yichuan Zhang",2021,ICML2021
Asymmetric Heavy Tails and Implicit Bias in Gaussian Noise Injections,"Alexander Camuto, Xiaoyu Wang, Lingjiong Zhu, Chris Holmes, Mert Gurbuzbalaban, Umut Simsekli",2021,ICML2021
Fold2Seq: A Joint Sequence(1D)-Fold(3D) Embedding-based Generative Model for Protein Design,"Yue Cao, Payel Das, Vijil Chenthamarakshan, Pin-Yu Chen, Igor Melnyk, Yang Shen",2021,ICML2021
Learning from Similarity-Confidence Data,"Yuzhou Cao, Lei Feng, Yitian Xu, Bo An, Gang Niu, Masashi Sugiyama",2021,ICML2021
Parameter-free Locally Accelerated Conditional Gradients,"Alejandro Carderera, Jelena Diakonikolas, Cheuk Yin Lin, Sebastian Pokutta",2021,ICML2021
Optimizing persistent homology based functions,"Mathieu Carriere, Frederic Chazal, Marc Glisse, Yuichi Ike, Hariprasad Kannan, Yuhei Umeda",2021,ICML2021
Online Policy Gradient for Model Free Learning of Linear Quadratic Regulators with $\sqrt$T Regret,"Asaf B Cassel, Tomer Koren",2021,ICML2021
Multi-Receiver Online Bayesian Persuasion,"Matteo Castiglioni, Alberto Marchesi, Andrea Celli, Nicola Gatti",2021,ICML2021
Marginal Contribution Feature Importance - an Axiomatic Approach for Explaining Data,"Amnon Catav, Boyang Fu, Yazeed Zoabi, Ahuva Libi Weiss Meilik, Noam Shomron, Jason Ernst, Sriram Sankararaman, Ran Gilad-Bachrach",2021,ICML2021
Disentangling syntax and semantics in the brain with deep networks,"Charlotte Caucheteux, Alexandre Gramfort, Jean-Remi King",2021,ICML2021
Fair Classification with Noisy Protected Attributes: A Framework with Provable Guarantees,"L. Elisa Celis, Lingxiao Huang, Vijay Keswani, Nisheeth K. Vishnoi",2021,ICML2021
Best Model Identification: A Rested Bandit Formulation,"Leonardo Cella, Massimiliano Pontil, Claudio Gentile",2021,ICML2021
Revisiting Rainbow: Promoting more insightful and inclusive deep reinforcement learning research,"Johan Samir Obando Ceron, Pablo Samuel Castro",2021,ICML2021
Learning Routines for Effective Off-Policy Reinforcement Learning,"Edoardo Cetin, Oya Celiktutan",2021,ICML2021
Learning Node Representations Using Stationary Flow Prediction on Large Payment and Cash Transaction Networks,"Ciwan Ceylan, Salla Franzén, Florian T. Pokorny",2021,ICML2021
GRAND: Graph Neural Diffusion,"Ben Chamberlain, James Rowbottom, Maria I Gorinova, Michael Bronstein, Stefan Webb, Emanuele Rossi",2021,ICML2021
HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,"Ines Chami, Albert Gu, Dat P Nguyen, Christopher Re",2021,ICML2021
Goal-Conditioned Reinforcement Learning with Imagined Subgoals,"Elliot Chane-Sane, Cordelia Schmid, Ivan Laptev",2021,ICML2021
Locally Private k-Means in One Round,"Alisa Chang, Badih Ghazi, Ravi Kumar, Pasin Manurangsi",2021,ICML2021
Modularity in Reinforcement Learning via Algorithmic Independence in Credit Assignment,"Michael Chang, Sid Kaushik, Sergey Levine, Tom Griffiths",2021,ICML2021
Image-Level or Object-Level? A Tale of Two Resampling Strategies for Long-Tailed Detection,"Nadine Chang, Zhiding Yu, Yu-Xiong Wang, Animashree Anandkumar, Sanja Fidler, Jose M Alvarez",2021,ICML2021
DeepWalking Backwards: From Embeddings Back to Graphs,"Sudhanshu Chanpuriya, Cameron Musco, Konstantinos Sotiropoulos, Charalampos Tsourakakis",2021,ICML2021
Differentiable Spatial Planning using Transformers,"Devendra Singh Chaplot, Deepak Pathak, Jitendra Malik",2021,ICML2021
Solving Challenging Dexterous Manipulation Tasks With Trajectory Optimisation and Reinforcement Learning,"Henry J Charlesworth, Giovanni Montana",2021,ICML2021
Classification with Rejection Based on Cost-sensitive Classification,"Nontawat Charoenphakdee, Zhenghang Cui, Yivan Zhang, Masashi Sugiyama",2021,ICML2021
Actionable Models: Unsupervised Offline Reinforcement Learning of Robotic Skills,"Yevgen Chebotar, Karol Hausman, Yao Lu, Ted Xiao, Dmitry Kalashnikov, Jacob Varley, Alex Irpan, Benjamin Eysenbach, Ryan C Julian, Chelsea Finn, Sergey Levine",2021,ICML2021
Unified Robust Semi-Supervised Variational Autoencoder,Xu Chen,2021,ICML2021
Unsupervised Learning of Visual 3D Keypoints for Control,"Boyuan Chen, Pieter Abbeel, Deepak Pathak",2021,ICML2021
Integer Programming for Causal Structure Learning in the Presence of Latent Variables,"Rui Chen, Sanjeeb Dash, Tian Gao",2021,ICML2021
Improved Corruption Robust Algorithms for Episodic Reinforcement Learning,"Yifang Chen, Simon Du, Kevin Jamieson",2021,ICML2021
Scalable Computations of Wasserstein Barycenter via Input Convex Neural Networks,"Jiaojiao Fan, Amirhossein Taghvaei, Yongxin Chen",2021,ICML2021
Neural Feature Matching in Implicit 3D Representations,"Yunlu Chen, Basura Fernando, Hakan Bilen, Thomas Mensink, Efstratios Gavves",2021,ICML2021
Decentralized Riemannian Gradient Descent on the Stiefel Manifold,"Shixiang Chen, Alfredo Garcia, Mingyi Hong, Shahin Shahrampour",2021,ICML2021
Learning Self-Modulating Attention in Continuous Time Space with Applications to Sequential Recommendation,"Chao Chen, Haoyu Geng, Nianzu Yang, Junchi Yan, Daiyue Xue, Jianping Yu, Xiaokang Yang",2021,ICML2021
Mandoline: Model Evaluation under Distribution Shift,"Mayee Chen, Karan Goel, Nimit S Sohoni, Fait Poms, Kayvon Fatahalian, Christopher Re",2021,ICML2021
Order Matters: Probabilistic Modeling of Node Sequence for Graph Generation,"Xiaohui Chen, Xu Han, Jiajing Hu, Francisco Ruiz, Liping Liu",2021,ICML2021
CARTL: Cooperative Adversarially-Robust Transfer Learning,"Dian Chen, Hongxin Hu, Qian Wang, Li Yinli, Cong Wang, Chao Shen, Qi Li",2021,ICML2021
Finding the Stochastic Shortest Path with Low Regret: the Adversarial Cost and Unknown Transition Case,"Liyu Chen, Haipeng Luo",2021,ICML2021
SpreadsheetCoder: Formula Prediction from Semi-structured Context,"Xinyun Chen, Petros Maniatis, Rishabh Singh, Charles Sutton, Hanjun Dai, Max Lin, Denny Zhou",2021,ICML2021
Large-Margin Contrastive Learning with Distance Polarization Regularizer,"Shuo Chen, Gang Niu, Chen Gong, Jun Li, Jian Yang, Masashi Sugiyama",2021,ICML2021
Z-GCNETs: Time Zigzags at Graph Convolutional Networks for Time Series Forecasting,"Yuzhou Chen, Ignacio Segovia, Yulia R. Gel",2021,ICML2021
A Unified Lottery Ticket Hypothesis for Graph Neural Networks,"Tianlong Chen, Yongduo Sui, Xuxi Chen, Aston Zhang, Zhangyang Wang",2021,ICML2021
Network Inference and Influence Maximization from Samples,"Wei Chen, Xiaoming Sun, Jialin Zhang, Zhijie Zhang",2021,ICML2021
